Archive_Date,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total,
28-02-2018,2000,Plastic Surgery,Inpatient,Adult,16-64,  3-6 Months,2,
28-02-2018,2000,Plastic Surgery,Inpatient,Adult,16-64,  6-9 Months,5,
28-02-2018,2000,Plastic Surgery,Inpatient,Adult,16-64,  9-12 Months,3,
28-02-2018,2000,Plastic Surgery,Inpatient,Adult,16-64, 15-18 Months,1,
28-02-2018,2000,Plastic Surgery,Inpatient,Adult,65+,  0-3 Months,1,
28-02-2018,2000,Plastic Surgery,Inpatient,Adult,65+,  6-9 Months,3,
28-02-2018,2000,Plastic Surgery,Inpatient,Adult,65+, 12-15 Months,1,
28-02-2018,2200,Radiology,Day Case,Adult,65+,  0-3 Months,1,
28-02-2018,2400,Respiratory Medicine,Day Case,Adult,16-64,  0-3 Months,14,
28-02-2018,2400,Respiratory Medicine,Day Case,Adult,16-64,  3-6 Months,4,
28-02-2018,2400,Respiratory Medicine,Day Case,Adult,65+,  0-3 Months,4,
28-02-2018,2400,Respiratory Medicine,Inpatient,Adult,16-64,  0-3 Months,42,
28-02-2018,2400,Respiratory Medicine,Inpatient,Adult,16-64,  3-6 Months,33,
28-02-2018,2400,Respiratory Medicine,Inpatient,Adult,16-64,  6-9 Months,11,
28-02-2018,2400,Respiratory Medicine,Inpatient,Adult,16-64,  9-12 Months,17,
28-02-2018,2400,Respiratory Medicine,Inpatient,Adult,65+,  0-3 Months,6,
28-02-2018,2400,Respiratory Medicine,Inpatient,Adult,65+,  3-6 Months,6,
28-02-2018,2400,Respiratory Medicine,Inpatient,Adult,65+,  6-9 Months,3,
28-02-2018,2400,Respiratory Medicine,Inpatient,Adult,65+,  9-12 Months,3,
28-02-2018,2500,Rheumatology,Day Case,Adult,65+,  0-3 Months,1,
28-02-2018,2600,General Surgery,Day Case,Adult,0-15,  0-3 Months,2,
28-02-2018,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,198,
28-02-2018,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,155,
28-02-2018,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,87,
28-02-2018,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,66,
28-02-2018,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,3,
28-02-2018,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,14,
28-02-2018,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,19,
28-02-2018,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,12,
28-02-2018,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,11,
28-02-2018,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,6,
28-02-2018,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,4,
28-02-2018,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,1,
28-02-2018,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,1,
28-02-2018,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,1,
28-02-2018,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,5,
28-02-2018,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,5,
28-02-2018,2604,Vascular Surgery,Day Case,Adult,16-64,  0-3 Months,2,
28-02-2018,2604,Vascular Surgery,Day Case,Adult,16-64,  3-6 Months,4,
28-02-2018,2604,Vascular Surgery,Day Case,Adult,16-64,  9-12 Months,11,
28-02-2018,2604,Vascular Surgery,Day Case,Adult,16-64, 12-15 Months,1,
28-02-2018,2604,Vascular Surgery,Day Case,Adult,65+,  3-6 Months,1,
28-02-2018,2604,Vascular Surgery,Day Case,Adult,65+,  6-9 Months,1,
28-02-2018,2604,Vascular Surgery,Day Case,Adult,65+, 12-15 Months,1,
28-02-2018,7000,Dental Surgery,Day Case,Adult,16-64,  0-3 Months,5,
28-02-2018,7000,Dental Surgery,Day Case,Adult,16-64,  3-6 Months,1,
28-02-2018,7800,Urology,Day Case,Adult,16-64,  0-3 Months,107,
28-02-2018,7800,Urology,Day Case,Adult,16-64,  3-6 Months,65,
28-02-2018,7800,Urology,Day Case,Adult,16-64,  6-9 Months,16,
28-02-2018,7800,Urology,Day Case,Adult,16-64,  9-12 Months,10,
28-02-2018,7800,Urology,Day Case,Adult,65+,  0-3 Months,44,
28-02-2018,7800,Urology,Day Case,Adult,65+,  3-6 Months,26,
28-02-2018,7800,Urology,Day Case,Adult,65+,  6-9 Months,6,
28-02-2018,7800,Urology,Day Case,Adult,65+,  9-12 Months,3,
28-02-2018,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,5,
28-02-2018,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,3,
28-02-2018,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,1,
28-02-2018,7800,Urology,Inpatient,Adult,16-64,  9-12 Months,4,
28-02-2018,7800,Urology,Inpatient,Adult,65+,  0-3 Months,4,
28-02-2018,7800,Urology,Inpatient,Adult,65+,  3-6 Months,11,
28-02-2018,7800,Urology,Inpatient,Adult,65+,  6-9 Months,2,
28-02-2018,7800,Urology,Inpatient,Adult,65+,  9-12 Months,4,
28-02-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,1,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,1,
28-02-2018,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,92,
28-02-2018,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,33,
28-02-2018,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,2,
28-02-2018,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,1,
28-02-2018,1700,Ophthalmology,Day Case,Adult,16-64,  0-3 Months,10,
28-02-2018,1700,Ophthalmology,Day Case,Adult,16-64,  3-6 Months,3,
28-02-2018,1700,Ophthalmology,Day Case,Adult,65+,  0-3 Months,54,
28-02-2018,1700,Ophthalmology,Day Case,Adult,65+,  3-6 Months,21,
28-02-2018,1700,Ophthalmology,Day Case,Adult,65+,  6-9 Months,8,
28-02-2018,1700,Ophthalmology,Day Case,Adult,65+,  9-12 Months,1,
28-02-2018,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,8,
28-02-2018,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,1,
28-02-2018,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,6,
28-02-2018,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,1,
28-02-2018,2600,General Surgery,Day Case,Adult,0-15,  0-3 Months,1,
28-02-2018,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,69,
28-02-2018,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,9,
28-02-2018,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,2,
28-02-2018,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,11,
28-02-2018,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,2,
28-02-2018,2604,Vascular Surgery,Day Case,Adult,16-64,  0-3 Months,17,
28-02-2018,2604,Vascular Surgery,Day Case,Adult,16-64,  3-6 Months,4,
28-02-2018,2604,Vascular Surgery,Day Case,Adult,16-64,  6-9 Months,19,
28-02-2018,2604,Vascular Surgery,Day Case,Adult,65+,  0-3 Months,2,
28-02-2018,2604,Vascular Surgery,Day Case,Adult,65+,  3-6 Months,1,
28-02-2018,2604,Vascular Surgery,Day Case,Adult,65+,  6-9 Months,1,
28-02-2018,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,1,
28-02-2018,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,1,
28-02-2018,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,2,
28-02-2018,5000,General Medicine,Day Case,Adult,16-64,  9-12 Months,1,
28-02-2018,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,1,
28-02-2018,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,2,
28-02-2018,7800,Urology,Day Case,Adult,16-64,  0-3 Months,45,
28-02-2018,7800,Urology,Day Case,Adult,16-64,  3-6 Months,26,
28-02-2018,7800,Urology,Day Case,Adult,16-64,  6-9 Months,20,
28-02-2018,7800,Urology,Day Case,Adult,16-64,  9-12 Months,5,
28-02-2018,7800,Urology,Day Case,Adult,65+,  0-3 Months,28,
28-02-2018,7800,Urology,Day Case,Adult,65+,  3-6 Months,8,
28-02-2018,7800,Urology,Day Case,Adult,65+,  9-12 Months,5,
28-02-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,36,
28-02-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,13,
28-02-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,7,
28-02-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,5,
28-02-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,4,
28-02-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,1,
28-02-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  6-9 Months,1,
28-02-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  0-3 Months,44,
28-02-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  3-6 Months,6,
28-02-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  6-9 Months,6,
28-02-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  9-12 Months,4,
28-02-2018,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,55,
28-02-2018,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,20,
28-02-2018,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,4,
28-02-2018,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,2,
28-02-2018,1503,Gynaecology,Day Case,Adult,16-64, 12-15 Months,1,
28-02-2018,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,6,
28-02-2018,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,2,
28-02-2018,1503,Gynaecology,Day Case,Adult,65+,  9-12 Months,1,
28-02-2018,1503,Gynaecology,Day Case,Adult,65+, 12-15 Months,1,
28-02-2018,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,120,
28-02-2018,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,17,
28-02-2018,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,1,
28-02-2018,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,30,
28-02-2018,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,2,
28-02-2018,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,1,
28-02-2018,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,12,
28-02-2018,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,1,
28-02-2018,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,4,
28-02-2018,7800,Urology,Day Case,Adult,16-64,  3-6 Months,10,
28-02-2018,7800,Urology,Day Case,Adult,16-64,  6-9 Months,9,
28-02-2018,7800,Urology,Day Case,Adult,16-64,  9-12 Months,8,
28-02-2018,7800,Urology,Day Case,Adult,65+,  3-6 Months,14,
28-02-2018,7800,Urology,Day Case,Adult,65+,  6-9 Months,15,
28-02-2018,7800,Urology,Day Case,Adult,65+,  9-12 Months,11,
28-02-2018,100,Cardiology,Day Case,Adult,16-64,  0-3 Months,4,
28-02-2018,100,Cardiology,Day Case,Adult,65+,  0-3 Months,5,
28-02-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,6,
28-02-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,14,
28-02-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,3,
28-02-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,1,
28-02-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  0-3 Months,8,
28-02-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  3-6 Months,1,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,12,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,11,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,8,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,12,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,3,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,18+ Months,1,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  3-6 Months,3,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  6-9 Months,1,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,18+ Months,1,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  0-3 Months,12,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  3-6 Months,15,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  6-9 Months,7,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  9-12 Months,8,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15, 12-15 Months,1,
28-02-2018,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,2,
28-02-2018,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,64,
28-02-2018,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,48,
28-02-2018,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,21,
28-02-2018,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,15,
28-02-2018,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,3,
28-02-2018,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,12,
28-02-2018,1503,Gynaecology,Inpatient,Adult,65+,  3-6 Months,10,
28-02-2018,1503,Gynaecology,Inpatient,Adult,65+,  6-9 Months,4,
28-02-2018,1503,Gynaecology,Inpatient,Adult,65+,  9-12 Months,4,
28-02-2018,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,1,
28-02-2018,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,4,
28-02-2018,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,2,
28-02-2018,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,1,
28-02-2018,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,1,
28-02-2018,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,1,
28-02-2018,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,41,
28-02-2018,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,50,
28-02-2018,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,6,
28-02-2018,2600,General Surgery,Day Case,Child,0-15,  9-12 Months,1,
28-02-2018,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,34,
28-02-2018,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,27,
28-02-2018,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,19,
28-02-2018,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,11,
28-02-2018,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,2,
28-02-2018,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,13,
28-02-2018,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,13,
28-02-2018,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,10,
28-02-2018,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,8,
28-02-2018,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,1,
28-02-2018,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,1,
28-02-2018,5000,General Medicine,Inpatient,Adult,16-64,  0-3 Months,1,
28-02-2018,7800,Urology,Day Case,Adult,16-64,  0-3 Months,63,
28-02-2018,7800,Urology,Day Case,Adult,16-64,  3-6 Months,56,
28-02-2018,7800,Urology,Day Case,Adult,16-64,  6-9 Months,8,
28-02-2018,7800,Urology,Day Case,Adult,16-64,  9-12 Months,4,
28-02-2018,7800,Urology,Day Case,Adult,16-64,18+ Months,1,
28-02-2018,7800,Urology,Day Case,Adult,65+,  0-3 Months,51,
28-02-2018,7800,Urology,Day Case,Adult,65+,  3-6 Months,48,
28-02-2018,7800,Urology,Day Case,Adult,65+,  6-9 Months,8,
28-02-2018,7800,Urology,Day Case,Adult,65+,  9-12 Months,3,
28-02-2018,7800,Urology,Day Case,Adult,65+,18+ Months,1,
28-02-2018,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,16,
28-02-2018,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,8,
28-02-2018,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,5,
28-02-2018,7800,Urology,Inpatient,Adult,16-64,  9-12 Months,4,
28-02-2018,7800,Urology,Inpatient,Adult,16-64, 12-15 Months,1,
28-02-2018,7800,Urology,Inpatient,Adult,65+,  0-3 Months,15,
28-02-2018,7800,Urology,Inpatient,Adult,65+,  3-6 Months,5,
28-02-2018,7800,Urology,Inpatient,Adult,65+,  6-9 Months,5,
28-02-2018,7800,Urology,Inpatient,Adult,65+,  9-12 Months,4,
28-02-2018,100,Cardiology,Day Case,Adult,16-64,  0-3 Months,87,
28-02-2018,100,Cardiology,Day Case,Adult,16-64,  3-6 Months,71,
28-02-2018,100,Cardiology,Day Case,Adult,16-64,  6-9 Months,17,
28-02-2018,100,Cardiology,Day Case,Adult,16-64,  9-12 Months,5,
28-02-2018,100,Cardiology,Day Case,Adult,16-64, 12-15 Months,1,
28-02-2018,100,Cardiology,Day Case,Adult,65+,  0-3 Months,147,
28-02-2018,100,Cardiology,Day Case,Adult,65+,  3-6 Months,90,
28-02-2018,100,Cardiology,Day Case,Adult,65+,  6-9 Months,21,
28-02-2018,100,Cardiology,Day Case,Adult,65+,  9-12 Months,5,
28-02-2018,100,Cardiology,Inpatient,Adult,65+,  0-3 Months,1,
28-02-2018,100,Cardiology,Inpatient,Adult,65+,  3-6 Months,1,
28-02-2018,300,Dermatology,Day Case,Adult,16-64,  0-3 Months,78,
28-02-2018,300,Dermatology,Day Case,Adult,16-64,  3-6 Months,41,
28-02-2018,300,Dermatology,Day Case,Adult,16-64,  6-9 Months,16,
28-02-2018,300,Dermatology,Day Case,Adult,16-64,  9-12 Months,6,
28-02-2018,300,Dermatology,Day Case,Adult,16-64, 12-15 Months,5,
28-02-2018,300,Dermatology,Day Case,Adult,65+,  0-3 Months,64,
28-02-2018,300,Dermatology,Day Case,Adult,65+,  3-6 Months,36,
28-02-2018,300,Dermatology,Day Case,Adult,65+,  6-9 Months,19,
28-02-2018,300,Dermatology,Day Case,Adult,65+,  9-12 Months,3,
28-02-2018,300,Dermatology,Day Case,Adult,65+, 12-15 Months,1,
28-02-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,23,
28-02-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,16,
28-02-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,14,
28-02-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,9,
28-02-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,3,
28-02-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,4,
28-02-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,6,
28-02-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  9-12 Months,1,
28-02-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  0-3 Months,1,
28-02-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  3-6 Months,1,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,89,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,58,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,42,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,32,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,13,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,7,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,18+ Months,7,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,14,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  3-6 Months,16,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  6-9 Months,2,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  9-12 Months,5,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+, 12-15 Months,3,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+, 15-18 Months,1,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,18+ Months,1,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  0-3 Months,39,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  3-6 Months,24,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  6-9 Months,15,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  9-12 Months,5,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15, 12-15 Months,2,
28-02-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15, 15-18 Months,1,
28-02-2018,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,2,
28-02-2018,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,1,
28-02-2018,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,1,
28-02-2018,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,1,
28-02-2018,700,Gastro-Enterology,Inpatient,Adult,16-64,  0-3 Months,1,
28-02-2018,700,Gastro-Enterology,Inpatient,Adult,16-64,  3-6 Months,1,
28-02-2018,700,Gastro-Enterology,Inpatient,Adult,16-64,  6-9 Months,1,
28-02-2018,700,Gastro-Enterology,Inpatient,Adult,65+,  0-3 Months,2,
28-02-2018,700,Gastro-Enterology,Inpatient,Adult,65+,  3-6 Months,1,
28-02-2018,700,Gastro-Enterology,Inpatient,Adult,65+,  6-9 Months,2,
28-02-2018,700,Gastro-Enterology,Inpatient,Adult,65+,  9-12 Months,1,
28-02-2018,1300,Neurology,Day Case,Adult,16-64,  3-6 Months,1,
28-02-2018,1300,Neurology,Inpatient,Adult,16-64,  0-3 Months,17,
28-02-2018,1300,Neurology,Inpatient,Adult,16-64,  3-6 Months,4,
28-02-2018,1300,Neurology,Inpatient,Adult,16-64,  6-9 Months,5,
28-02-2018,1300,Neurology,Inpatient,Adult,16-64, 12-15 Months,1,
28-02-2018,1300,Neurology,Inpatient,Adult,65+,  0-3 Months,2,
28-02-2018,1300,Neurology,Inpatient,Adult,65+,  9-12 Months,1,
28-02-2018,1400,Neurosurgery,Day Case,Adult,65+,  0-3 Months,2,
28-02-2018,1400,Neurosurgery,Inpatient,Adult,16-64,  0-3 Months,107,
28-02-2018,1400,Neurosurgery,Inpatient,Adult,16-64,  3-6 Months,54,
28-02-2018,1400,Neurosurgery,Inpatient,Adult,16-64,  6-9 Months,53,
28-02-2018,1400,Neurosurgery,Inpatient,Adult,16-64,  9-12 Months,59,
28-02-2018,1400,Neurosurgery,Inpatient,Adult,16-64, 12-15 Months,47,
28-02-2018,1400,Neurosurgery,Inpatient,Adult,16-64, 15-18 Months,57,
28-02-2018,1400,Neurosurgery,Inpatient,Adult,16-64,18+ Months,108,
28-02-2018,1400,Neurosurgery,Inpatient,Adult,65+,  0-3 Months,16,
28-02-2018,1400,Neurosurgery,Inpatient,Adult,65+,  3-6 Months,14,
28-02-2018,1400,Neurosurgery,Inpatient,Adult,65+,  6-9 Months,20,
28-02-2018,1400,Neurosurgery,Inpatient,Adult,65+,  9-12 Months,6,
28-02-2018,1400,Neurosurgery,Inpatient,Adult,65+, 12-15 Months,10,
28-02-2018,1400,Neurosurgery,Inpatient,Adult,65+, 15-18 Months,19,
28-02-2018,1400,Neurosurgery,Inpatient,Adult,65+,18+ Months,22,
28-02-2018,1400,Neurosurgery,Inpatient,Child,0-15,  0-3 Months,4,
28-02-2018,1400,Neurosurgery,Inpatient,Child,0-15,18+ Months,1,
28-02-2018,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,43,
28-02-2018,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,71,
28-02-2018,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,26,
28-02-2018,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,14,
28-02-2018,1503,Gynaecology,Day Case,Adult,16-64, 12-15 Months,13,
28-02-2018,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,6,
28-02-2018,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,5,
28-02-2018,1503,Gynaecology,Day Case,Adult,65+,  6-9 Months,1,
28-02-2018,1503,Gynaecology,Day Case,Adult,65+,  9-12 Months,1,
28-02-2018,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,16,
28-02-2018,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,18,
28-02-2018,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,22,
28-02-2018,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,10,
28-02-2018,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,2,
28-02-2018,1503,Gynaecology,Inpatient,Adult,16-64, 15-18 Months,1,
28-02-2018,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,2,
28-02-2018,1503,Gynaecology,Inpatient,Adult,65+,  3-6 Months,6,
28-02-2018,1503,Gynaecology,Inpatient,Adult,65+,  6-9 Months,5,
28-02-2018,1503,Gynaecology,Inpatient,Adult,65+,  9-12 Months,6,
28-02-2018,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,15,
28-02-2018,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,25,
28-02-2018,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,22,
28-02-2018,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,28,
28-02-2018,1800,Orthopaedics,Day Case,Adult,16-64, 12-15 Months,19,
